index,id,label,type,type_label,uri,birthYear,dateLabel,deathYear,externalURL,gregorianDate,hanjaName,headnote,lifeSpan,locationLabel,reignMonarch,reignYear,reignYearLabel,sexagenaryYear
839,doc_17420116,문건17420116,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17420116,,"1742년(영조18, 壬戌) 1월16일",,,1742-01-16,,,,,영조,18,영조18년 (1742년),壬戌
840,doc_17420205,문건17420205,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17420205,,"1742년(영조18, 壬戌) 2월5일",,,1742-02-05,,,,,영조,18,영조18년 (1742년),壬戌
841,AE1,추향1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE1,,,,,,,,,,,,,
842,AE10,추향10,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,,,,,,,,,,,,,
843,AE11,추향11,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE11,,,,,,,,,,,,,
844,AE12,추향12,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE12,,,,,,,,,,,,,
845,AE13,추향13,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE13,,,,,,,,,,,,,
846,AE14,추향14,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE14,,,,,,,,,,,,,
847,AE15,추향15,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE15,,,,,,,,,,,,,
848,AE16,추향16,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE16,,,,,,,,,,,,,
849,AE19,추향19,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE19,,,,,,,,,,,,,
850,AE2,추향2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE2,,,,,,,,,,,,,
851,AE20,추향20,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE20,,,,,,,,,,,,,
852,AE21,추향21,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE21,,,,,,,,,,,,,
853,AE22,추향22,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE22,,,,,,,,,,,,,
854,AE23,추향23,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE23,,,,,,,,,,,,,
855,AE24,추향24,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE24,,,,,,,,,,,,,
856,AE25,추향25,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE25,,,,,,,,,,,,,
857,AE27,추향27,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE27,,,,,,,,,,,,,
858,AE28,추향28,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE28,,,,,,,,,,,,,
859,AE29,추향29,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE29,,,,,,,,,,,,,
860,AE3,추향3,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE3,,,,,,,,,,,,,
861,AE30,추향30,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE30,,,,,,,,,,,,,
862,AE31,추향31,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE31,,,,,,,,,,,,,
863,AE32,추향32,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE32,,,,,,,,,,,,,
864,AE33,추향33,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE33,,,,,,,,,,,,,
865,AE34,추향34,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE34,,,,,,,,,,,,,
866,AE35_1,추향35_1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE35_1,,,,,,,,,,,,,
867,AE35_2,추향35_2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE35_2,,,,,,,,,,,,,
868,AE37_1,추향37_1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE37_1,,,,,,,,,,,,,
869,AE37_2,추향37_2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE37_2,,,,,,,,,,,,,
870,AE37_3,추향37_3,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE37_3,,,,,,,,,,,,,
871,AE38,추향38,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE38,,,,,,,,,,,,,
872,AE39_1,추향39_1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE39_1,,,,,,,,,,,,,
873,AE39_2,추향39_2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE39_2,,,,,,,,,,,,,
874,AE39_3,추향39_3,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE39_3,,,,,,,,,,,,,
875,AE4,추향4,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE4,,,,,,,,,,,,,
876,AE40,추향40,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE40,,,,,,,,,,,,,
877,AE41,추향41,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE41,,,,,,,,,,,,,
878,AE42,추향42,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE42,,,,,,,,,,,,,
879,AE43,추향43,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE43,,,,,,,,,,,,,
880,AE44,추향44,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE44,,,,,,,,,,,,,
881,AE45,추향45,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE45,,,,,,,,,,,,,
882,AE46,추향46,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE46,,,,,,,,,,,,,
883,AE47,추향47,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE47,,,,,,,,,,,,,
884,AE48,추향48,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE48,,,,,,,,,,,,,
885,AE49,추향49,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE49,,,,,,,,,,,,,
886,AE5,추향5,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE5,,,,,,,,,,,,,
887,AE50,추향50,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE50,,,,,,,,,,,,,
888,AE51,추향51,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE51,,,,,,,,,,,,,
889,AE52,추향52,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE52,,,,,,,,,,,,,
890,AE53,추향53,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE53,,,,,,,,,,,,,
891,AE54,추향54,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE54,,,,,,,,,,,,,
892,AE55,추향55,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE55,,,,,,,,,,,,,
893,AE56,추향56,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE56,,,,,,,,,,,,,
894,AE57,추향57,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE57,,,,,,,,,,,,,
895,AE58,추향58,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE58,,,,,,,,,,,,,
896,AE59,추향59,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE59,,,,,,,,,,,,,
897,AE6,추향6,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6,,,,,,,,,,,,,
898,AE60,추향60,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE60,,,,,,,,,,,,,
899,AE61,추향61,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE61,,,,,,,,,,,,,
900,AE62,추향62,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE62,,,,,,,,,,,,,
901,AE63,추향63,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE63,,,,,,,,,,,,,
902,AE64,추향64,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE64,,,,,,,,,,,,,
903,AE65,추향65,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE65,,,,,,,,,,,,,
904,AE66,추향66,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE66,,,,,,,,,,,,,
905,AE67,추향67,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE67,,,,,,,,,,,,,
906,AE68,추향68,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE68,,,,,,,,,,,,,
907,AE69,추향69,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE69,,,,,,,,,,,,,
908,AE7,추향7,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,,,,,,,,,,,,,
909,AE70,추향70,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE70,,,,,,,,,,,,,
910,AE71,추향71,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE71,,,,,,,,,,,,,
911,AE72,추향72,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE72,,,,,,,,,,,,,
912,AE73,추향73,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE73,,,,,,,,,,,,,
913,AE8,추향8,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,,,,,,,,,,,,,
914,AE9,추향9,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,,,,,,,,,,,,,
915,FD1,청건1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD1,,,,,,,,,,,,,
916,FD10,청건10,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD10,,,,,,,,,,,,,
917,FD11,청건11,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD11,,,,,,,,,,,,,
918,FD12,청건12,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD12,,,,,,,,,,,,,
919,FD13,청건13,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD13,,,,,,,,,,,,,
920,FD14,청건14,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD14,,,,,,,,,,,,,
921,FD15,청건15,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD15,,,,,,,,,,,,,
922,FD16,청건16,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD16,,,,,,,,,,,,,
923,FD17,청건17,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD17,,,,,,,,,,,,,
924,FD19,청건19,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD19,,,,,,,,,,,,,
925,FD2,청건2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD2,,,,,,,,,,,,,
926,FD20,청건20,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD20,,,,,,,,,,,,,
927,FD21,청건21,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD21,,,,,,,,,,,,,
928,FD22,청건22,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD22,,,,,,,,,,,,,
929,FD23,청건23,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD23,,,,,,,,,,,,,
930,FD24,청건24,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD24,,,,,,,,,,,,,
931,FD25,청건25,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD25,,,,,,,,,,,,,
932,FD26,청건26,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD26,,,,,,,,,,,,,
933,FD27,청건27,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD27,,,,,,,,,,,,,
934,FD28,청건28,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD28,,,,,,,,,,,,,
935,FD29,청건29,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD29,,,,,,,,,,,,,
936,FD3,청건3,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD3,,,,,,,,,,,,,
937,FD30,청건30,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD30,,,,,,,,,,,,,
938,FD31,청건31,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD31,,,,,,,,,,,,,
939,FD32,청건32,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD32,,,,,,,,,,,,,
940,FD33,청건33,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD33,,,,,,,,,,,,,
941,FD34,청건34,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD34,,,,,,,,,,,,,
942,FD35,청건35,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD35,,,,,,,,,,,,,
943,FD36,청건36,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD36,,,,,,,,,,,,,
944,FD37,청건37,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD37,,,,,,,,,,,,,
945,FD38,청건38,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD38,,,,,,,,,,,,,
946,FD39,청건39,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD39,,,,,,,,,,,,,
947,FD4,청건4,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD4,,,,,,,,,,,,,
948,FD40,청건40,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD40,,,,,,,,,,,,,
949,FD41,청건41,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD41,,,,,,,,,,,,,
950,FD42,청건42,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD42,,,,,,,,,,,,,
951,FD5,청건5,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD5,,,,,,,,,,,,,
952,FD6,청건6,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD6,,,,,,,,,,,,,
953,FD7,청건7,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD7,,,,,,,,,,,,,
954,FD8,청건8,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD8,,,,,,,,,,,,,
955,FD9,청건9,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#FD9,,,,,,,,,,,,,
956,PL1,정책1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL1,,,,,,,,,,,,,
957,PL10,정책10,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL10,,,,,,,,,,,,,
958,PL11,정책11,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL11,,,,,,,,,,,,,
959,PL12,정책12,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL12,,,,,,,,,,,,,
960,PL13,정책13,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL13,,,,,,,,,,,,,
961,PL14,정책14,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL14,,,,,,,,,,,,,
962,PL15,정책15,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL15,,,,,,,,,,,,,
963,PL16,정책16,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL16,,,,,,,,,,,,,
964,PL17,정책17,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL17,,,,,,,,,,,,,
965,PL18,정책18,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL18,,,,,,,,,,,,,
966,PL19,정책19,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL19,,,,,,,,,,,,,
967,PL2,정책2,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL2,,,,,,,,,,,,,
968,PL20,정책20,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL20,,,,,,,,,,,,,
969,PL21,정책21,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL21,,,,,,,,,,,,,
970,PL3,정책3,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL3,,,,,,,,,,,,,
971,PL4,정책4,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL4,,,,,,,,,,,,,
972,PL5,정책5,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL5,,,,,,,,,,,,,
973,PL6,정책6,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL6,,,,,,,,,,,,,
974,PL7,정책7,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL7,,,,,,,,,,,,,
975,PL8,정책8,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL8,,,,,,,,,,,,,
976,PL9,정책9,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#PL9,,,,,,,,,,,,,
977,RD1,청액1,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD1,,,,,,,,,,,,,
978,RD101,청액101,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD101,,,,,,,,,,,,,
979,RD102,청액102,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD102,,,,,,,,,,,,,
980,RD103,청액103,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD103,,,,,,,,,,,,,
981,RD104,청액104,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD104,,,,,,,,,,,,,
982,RD105,청액105,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD105,,,,,,,,,,,,,
983,RD106,청액106,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD106,,,,,,,,,,,,,
984,RD107,청액107,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD107,,,,,,,,,,,,,
985,RD108,청액108,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD108,,,,,,,,,,,,,
986,RD109,청액109,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD109,,,,,,,,,,,,,
987,RD11,청액11,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD11,,,,,,,,,,,,,
988,RD110,청액110,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD110,,,,,,,,,,,,,
989,RD111,청액111,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD111,,,,,,,,,,,,,
990,RD112,청액112,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD112,,,,,,,,,,,,,
991,RD113,청액113,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD113,,,,,,,,,,,,,
992,RD114,청액114,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD114,,,,,,,,,,,,,
993,RD115,청액115,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD115,,,,,,,,,,,,,
994,RD116,청액116,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD116,,,,,,,,,,,,,
995,RD117,청액117,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD117,,,,,,,,,,,,,
996,RD118,청액118,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD118,,,,,,,,,,,,,
997,RD12,청액12,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD12,,,,,,,,,,,,,
998,RD120,청액120,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD120,,,,,,,,,,,,,
999,RD121,청액121,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD121,,,,,,,,,,,,,
1000,RD122,청액122,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD122,,,,,,,,,,,,,
1001,RD123,청액123,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD123,,,,,,,,,,,,,
1002,RD124,청액124,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD124,,,,,,,,,,,,,
1003,RD125,청액125,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD125,,,,,,,,,,,,,
1004,RD126,청액126,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD126,,,,,,,,,,,,,
1005,RD128,청액128,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD128,,,,,,,,,,,,,
1006,RD129,청액129,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD129,,,,,,,,,,,,,
1007,RD13,청액13,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD13,,,,,,,,,,,,,
1008,RD130,청액130,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD130,,,,,,,,,,,,,
1009,RD131,청액131,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD131,,,,,,,,,,,,,
1010,RD132,청액132,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD132,,,,,,,,,,,,,
1011,RD133,청액133,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD133,,,,,,,,,,,,,
1012,RD134,청액134,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD134,,,,,,,,,,,,,
1013,RD135,청액135,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD135,,,,,,,,,,,,,
1014,RD136,청액136,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD136,,,,,,,,,,,,,
1015,RD137,청액137,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD137,,,,,,,,,,,,,
1016,RD138,청액138,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD138,,,,,,,,,,,,,
1017,RD14,청액14,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD14,,,,,,,,,,,,,
1018,RD140,청액140,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD140,,,,,,,,,,,,,
1019,RD141,청액141,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD141,,,,,,,,,,,,,
1020,RD142,청액142,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD142,,,,,,,,,,,,,
1021,RD143,청액143,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD143,,,,,,,,,,,,,
1022,RD144,청액144,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD144,,,,,,,,,,,,,
1023,RD145,청액145,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD145,,,,,,,,,,,,,
1024,RD146,청액146,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD146,,,,,,,,,,,,,
1025,RD147,청액147,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD147,,,,,,,,,,,,,
1026,RD148,청액148,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD148,,,,,,,,,,,,,
1027,RD149,청액149,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD149,,,,,,,,,,,,,
1028,RD15,청액15,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD15,,,,,,,,,,,,,
1029,RD150,청액150,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD150,,,,,,,,,,,,,
1030,RD151,청액151,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD151,,,,,,,,,,,,,
1031,RD152,청액152,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD152,,,,,,,,,,,,,
1032,RD153,청액153,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD153,,,,,,,,,,,,,
1033,RD154,청액154,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD154,,,,,,,,,,,,,
1034,RD155,청액155,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD155,,,,,,,,,,,,,
1035,RD156,청액156,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD156,,,,,,,,,,,,,
1036,RD157,청액157,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD157,,,,,,,,,,,,,
1037,RD158,청액158,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD158,,,,,,,,,,,,,
1038,RD159,청액159,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD159,,,,,,,,,,,,,
1039,RD16,청액16,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD16,,,,,,,,,,,,,
1040,RD160,청액160,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD160,,,,,,,,,,,,,
1041,RD161,청액161,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD161,,,,,,,,,,,,,
1042,RD162,청액162,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD162,,,,,,,,,,,,,
1043,RD163,청액163,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD163,,,,,,,,,,,,,
1044,RD164,청액164,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD164,,,,,,,,,,,,,
1045,RD165,청액165,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD165,,,,,,,,,,,,,
1046,RD166,청액166,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD166,,,,,,,,,,,,,
1047,RD167,청액167,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD167,,,,,,,,,,,,,
1048,RD168,청액168,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD168,,,,,,,,,,,,,
1049,RD169,청액169,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD169,,,,,,,,,,,,,
1050,RD17,청액17,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD17,,,,,,,,,,,,,
1051,RD170,청액170,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD170,,,,,,,,,,,,,
1052,RD171,청액171,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD171,,,,,,,,,,,,,
1053,RD172,청액172,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD172,,,,,,,,,,,,,
1054,RD173,청액173,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD173,,,,,,,,,,,,,
1055,RD174,청액174,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD174,,,,,,,,,,,,,
1056,RD175,청액175,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD175,,,,,,,,,,,,,
1057,RD176,청액176,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD176,,,,,,,,,,,,,
1058,RD177,청액177,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD177,,,,,,,,,,,,,
1059,RD178,청액178,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD178,,,,,,,,,,,,,
1060,RD179,청액179,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD179,,,,,,,,,,,,,
1061,RD18,청액18,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD18,,,,,,,,,,,,,
1062,RD180,청액180,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD180,,,,,,,,,,,,,
1063,RD181,청액181,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD181,,,,,,,,,,,,,
1064,RD182,청액182,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD182,,,,,,,,,,,,,
1065,RD183,청액183,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD183,,,,,,,,,,,,,
1066,RD185,청액185,Event,사건,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD185,,,,,,,,,,,,,
