source,source_label,source_type,relation,relation_label,target,target_label,target_type,source_uri,relation_uri,target_uri
S058,월정서원 (月井書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S058,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S059,도산사 (道山祠),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S059,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S060,의암서원 (義巖書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S060,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S061,초강서원 (草江書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S061,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S062,오산서원_용강(鰲山書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S062,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S063,봉명서원 (鳳鳴書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S063,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S064,도기서원 (道基書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S064,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S065,자산 의열사(義烈祠),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S065,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S066,예림서원 (禮林書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S066,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S067,우저서원 (牛渚書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S067,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S068,용백사(龍栢祠),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S068,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S069,인산서원_아산(仁山書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S069,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S070,미원서원 (迷源書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S070,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S071,옥병서원 (玉屛書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S071,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S072,종산서원 (鍾山書院),Seowon,hasRegion,소재지역,R008,함경도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S072,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R008
S073,회령서원 (會寧書院),Seowon,hasRegion,소재지역,R008,함경도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S073,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R008
S074,도남서원 (道南書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S074,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S075,표충사 (表忠祠),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S075,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S076,봉강서원 (鳳崗書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S076,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S077,용곡서원 (龍谷書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S077,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S078,청계서원 (淸溪書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S078,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S079,화산서원_순창(花山書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S079,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S080,정계서원 (程溪書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S080,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S081,덕연서원 (德淵書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S081,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S082,구계서원 (龜溪書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S082,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S083,동락서원 (東洛書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S083,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S084,예연서원 (禮淵書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S084,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S085,충현서원_광명(忠賢書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S085,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S086,덕림서원 (德林書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S086,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S087,도동서원_천안(道東書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S087,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S088,운곡서원 (雲谷書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S088,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S089,관산서원 (冠山書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S089,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S090,서계서원 (西溪書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S090,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S091,도잠서원 (道岑書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S091,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S092,회연서원 (檜淵書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S092,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S093,완계서원 (浣溪書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S093,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S094,옥동서원 (玉洞書院),Seowon,hasRegion,소재지역,R001,강원도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S094,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R001
S095,벽진서원 (碧津書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S095,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S096,고흥 쌍충사 (高興 雙忠祠),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S096,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S097,비봉서원 (飛鳳書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S097,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S098,화암서원 (花巖書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S098,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S099,녹동서원 (鹿洞書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S099,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S100,안곡서원 (安谷書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S100,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S101,남고서원 (南皐書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S101,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S102,대계서원 (大溪書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S102,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S103,창강서원(滄江書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S103,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S104,노강서원_논산(魯岡書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S104,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S105,취봉서원 (鷲峰書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S105,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S106,창주서원_옥천(滄洲書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S106,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S107,귤림서원 (橘林書院),Seowon,hasRegion,소재지역,R005,제주도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S107,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R005
S108,단암서원 (丹巖書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S108,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S109,역동서원 (易東書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S109,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S110,구강서원 (鷗江書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S110,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S111,오관서원 (五冠書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S111,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S112,도산서원_금천(道山書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S112,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S113,안동 도산서원 (安東 陶山書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S113,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S114,순천정충사 (順天旌忠祠),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S114,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S115,문정서원 (文井書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S115,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S116,노덕서원 (老德書院),Seowon,hasRegion,소재지역,R008,함경도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S116,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R008
S117,관란서원 (觀瀾書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S117,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S118,학동서원 (鶴洞書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S118,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S119,도동서원_송화(道東書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S119,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S120,동양서원 (東陽書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S120,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S121,건암서원 (建巖書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S121,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S122,모암서원 (慕菴書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S122,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S123,도원서원 (道源書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S123,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S124,봉람서원 (鳳覽書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S124,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S125,민절서원 (愍節書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S125,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S126,노은서원 (魯恩書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S126,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S127,주계서원 (周溪書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S127,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S128,상현서원 (象賢書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S128,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S129,영산서원 (英山書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S129,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S130,쌍충사 (雙忠祠),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S130,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S131,육신사(六臣祠),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S131,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S132,월암서원 (月巖書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S132,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S133,욱양서원 (郁陽書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S133,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S134,도산서원_대전(道山書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S134,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S135,전주 서산서원(西山書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S135,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S136,경현서원_재령(景賢書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S136,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S137,용산재 및 덕양사 (龍山齋 및 德陽祠),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S137,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S138,용진서원 (龍津書院),Seowon,hasRegion,소재지역,R008,함경도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S138,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R008
S139,수곡서원 (秀谷書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S139,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S140,정읍 무성서원 (井邑 武城書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S140,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S141,화양동서원 (華陽洞書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S141,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S142,봉양서원 (鳳陽書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S142,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S143,노강서원_의정부(鷺江書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S143,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S144,구암서원 (龜巖書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S144,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S145,노봉서원_남원(露峰書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S145,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S146,반계서원 (潘溪書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S146,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S147,덕봉서원 (德峰書院),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S147,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S148,문회서원 (文會書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S148,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S149,구봉서원_벽동(九峰書院),Seowon,hasRegion,소재지역,R007,평안도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S149,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R007
S150,충곡서원 (忠谷書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S150,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S151,포의사 (褒義祠),Seowon,hasRegion,소재지역,R002,경기도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S151,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R002
S152,성주 옥천서원 (星州 玉川書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S152,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S153,창계서원 (滄溪書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S153,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S154,청성묘 (淸聖廟),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S154,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S155,병암서원 (屛巖書院),Seowon,hasRegion,소재지역,R003,경상도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S155,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R003
S156,누암서원 (樓巖書院),Seowon,hasRegion,소재지역,R006,충청도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S156,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R006
S157,한계서원 (寒溪書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S157,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
S158,백록동서원 (白鹿洞書院),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S158,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S159,연안 현충사(顯忠祠),Seowon,hasRegion,소재지역,R009,황해도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S159,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R009
S160,학정서원 (鶴亭書院),Seowon,hasRegion,소재지역,R004,전라도,Region,http://dh.aks.ac.kr/ontologies/seowondeungrok#S160,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasRegion,http://dh.aks.ac.kr/ontologies/seowondeungrok#R004
